Tipo,Valor,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,SequenciaTipo,SequenciaValor,Attribute,qryNacional.X,Y,X
Alojamento,"Tenant, rent at reduced price or free",FR,France,2024,42.5,8,4,Inicio,20.5,896,20.5
Alojamento,"Tenant, rent at reduced price or free",FR,France,2024,42.5,8,4,Fim,20.5,895,42.5
Urbanização,Cities,FR,France,2024,24,9,1,Inicio,20.5,894,20.5
Urbanização,Cities,FR,France,2024,24,9,1,Fim,20.5,893,24
Urbanização,Towns and suburbs,FR,France,2024,21.2,9,2,Inicio,20.5,892,20.5
Urbanização,Towns and suburbs,FR,France,2024,21.2,9,2,Fim,20.5,891,21.2
Urbanização,Rural areas,FR,France,2024,15.8,9,3,Inicio,20.5,890,20.5
Urbanização,Rural areas,FR,France,2024,15.8,9,3,Fim,20.5,889,15.8
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",FR,France,2024,67.9,10,1,Inicio,20.5,888,20.5
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",FR,France,2024,67.9,10,1,Fim,20.5,887,67.9
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FR,France,2024,35.5,10,2,Inicio,20.5,886,20.5
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FR,France,2024,35.5,10,2,Fim,20.5,885,35.5
Escolaridade Pais,Tertiary education (levels 5-8),FR,France,2024,10.4,10,3,Inicio,20.5,884,20.5
Escolaridade Pais,Tertiary education (levels 5-8),FR,France,2024,10.4,10,3,Fim,20.5,883,10.4
Cidadania,Reporting country,FR,France,2024,16.8,11,1,Inicio,20.5,882,20.5
Cidadania,Reporting country,FR,France,2024,16.8,11,1,Fim,20.5,881,16.8
Cidadania,Foreign country,FR,France,2024,41.7,11,2,Inicio,20.5,880,20.5
Cidadania,Foreign country,FR,France,2024,41.7,11,2,Fim,20.5,879,41.7
Cidadania,EU27 countries (from 2020) except reporting country,FR,France,2024,24.4,11,3,Inicio,20.5,878,20.5
Cidadania,EU27 countries (from 2020) except reporting country,FR,France,2024,24.4,11,3,Fim,20.5,877,24.4
Cidadania,Non-EU27 countries (from 2020) nor reporting country,FR,France,2024,50.7,11,4,Inicio,20.5,876,20.5
Cidadania,Non-EU27 countries (from 2020) nor reporting country,FR,France,2024,50.7,11,4,Fim,20.5,875,50.7
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,FR,France,2024,51.3,11,5,Inicio,20.5,874,20.5
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,FR,France,2024,51.3,11,5,Fim,20.5,873,51.3
Cidadania,EU28 countries (2013-2020) except reporting country,FR,France,2024,25.1,11,6,Inicio,20.5,872,20.5
Cidadania,EU28 countries (2013-2020) except reporting country,FR,France,2024,25.1,11,6,Fim,20.5,871,25.1
Pais de Nascimento,Reporting country,FR,France,2024,16.4,12,1,Inicio,20.5,870,20.5
Pais de Nascimento,Reporting country,FR,France,2024,16.4,12,1,Fim,20.5,869,16.4
Pais de Nascimento,Foreign country,FR,France,2024,35.1,12,2,Inicio,20.5,868,20.5
Pais de Nascimento,Foreign country,FR,France,2024,35.1,12,2,Fim,20.5,867,35.1
Pais de Nascimento,EU27 countries (from 2020) except reporting country,FR,France,2024,21.1,12,3,Inicio,20.5,866,20.5
Pais de Nascimento,EU27 countries (from 2020) except reporting country,FR,France,2024,21.1,12,3,Fim,20.5,865,21.1
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,FR,France,2024,39.4,12,4,Inicio,20.5,864,20.5
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,FR,France,2024,39.4,12,4,Fim,20.5,863,39.4
Total,Total,DE,Germany,2024,21.1,1,1,Inicio,21.1,1000,21.1
Total,Total,DE,Germany,2024,21.1,1,1,Fim,21.1,800,21.1
Sexo,Males,DE,Germany,2024,20.2,2,1,Inicio,21.1,988,21.1
Sexo,Males,DE,Germany,2024,20.2,2,1,Fim,21.1,987,20.2
Sexo,Females,DE,Germany,2024,21.9,2,2,Inicio,21.1,986,21.1
Sexo,Females,DE,Germany,2024,21.9,2,2,Fim,21.1,985,21.9
Idade,06-10,DE,Germany,2024,22.4,3,1,Inicio,21.1,984,21.1
Idade,06-10,DE,Germany,2024,22.4,3,1,Fim,21.1,983,22.4
Idade,11-15,DE,Germany,2024,22.5,3,2,Inicio,21.1,982,21.1
Idade,11-15,DE,Germany,2024,22.5,3,2,Fim,21.1,981,22.5
Idade,16-19,DE,Germany,2024,25.9,3,3,Inicio,21.1,980,21.1
Idade,16-19,DE,Germany,2024,25.9,3,3,Fim,21.1,979,25.9
Idade,20-24,DE,Germany,2024,31.4,3,4,Inicio,21.1,978,21.1
Idade,20-24,DE,Germany,2024,31.4,3,4,Fim,21.1,977,31.4
Idade,25-49,DE,Germany,2024,19.3,3,5,Inicio,21.1,976,21.1
Idade,25-49,DE,Germany,2024,19.3,3,5,Fim,21.1,975,19.3
Idade,50-64,DE,Germany,2024,19,3,6,Inicio,21.1,974,21.1
Idade,50-64,DE,Germany,2024,19,3,6,Fim,21.1,973,19
Idade,65-74,DE,Germany,2024,21.7,3,7,Inicio,21.1,972,21.1
Idade,65-74,DE,Germany,2024,21.7,3,7,Fim,21.1,971,21.7
Idade,75-00,DE,Germany,2024,20.6,3,8,Inicio,21.1,970,21.1
Idade,75-00,DE,Germany,2024,20.6,3,8,Fim,21.1,969,20.6
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",DE,Germany,2024,36.4,4,1,Inicio,21.1,968,21.1
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",DE,Germany,2024,36.4,4,1,Fim,21.1,967,36.4
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2024,19.7,4,2,Inicio,21.1,966,21.1
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2024,19.7,4,2,Fim,21.1,965,19.7
Escolaridade,Tertiary education (levels 5-8),DE,Germany,2024,11.9,4,3,Inicio,21.1,964,21.1
Escolaridade,Tertiary education (levels 5-8),DE,Germany,2024,11.9,4,3,Fim,21.1,963,11.9
Atividade,Employed persons,DE,Germany,2024,9.8,5,1,Inicio,21.1,962,21.1
Atividade,Employed persons,DE,Germany,2024,9.8,5,1,Fim,21.1,961,9.8
Atividade,Not employed persons,DE,Germany,2024,35.2,5,2,Inicio,21.1,960,21.1
Atividade,Not employed persons,DE,Germany,2024,35.2,5,2,Fim,21.1,959,35.2
Atividade,Employed persons except employees,DE,Germany,2024,13.4,5,3,Inicio,21.1,958,21.1
Atividade,Employed persons except employees,DE,Germany,2024,13.4,5,3,Fim,21.1,957,13.4
Atividade,Employees,DE,Germany,2024,9.4,5,4,Inicio,21.1,956,21.1
Atividade,Employees,DE,Germany,2024,9.4,5,4,Fim,21.1,955,9.4
Atividade,Unemployed persons,DE,Germany,2024,84,5,5,Inicio,21.1,954,21.1
Atividade,Unemployed persons,DE,Germany,2024,84,5,5,Fim,21.1,953,84
Atividade,Other persons outside the labour force,DE,Germany,2024,48.8,5,6,Inicio,21.1,952,21.1
Atividade,Other persons outside the labour force,DE,Germany,2024,48.8,5,6,Fim,21.1,951,48.8
Atividade,Retired persons,DE,Germany,2024,20.7,5,7,Inicio,21.1,950,21.1
Atividade,Retired persons,DE,Germany,2024,20.7,5,7,Fim,21.1,949,20.7
Rendimento,First quintile,DE,Germany,2024,82,6,1,Inicio,21.1,948,21.1
Rendimento,First quintile,DE,Germany,2024,82,6,1,Fim,21.1,947,82
Rendimento,Second quintile,DE,Germany,2024,13.6,6,2,Inicio,21.1,946,21.1
Rendimento,Second quintile,DE,Germany,2024,13.6,6,2,Fim,21.1,945,13.6
Rendimento,Third quintile,DE,Germany,2024,5.8,6,3,Inicio,21.1,944,21.1
Rendimento,Third quintile,DE,Germany,2024,5.8,6,3,Fim,21.1,943,5.8
Rendimento,Fourth quintile,DE,Germany,2024,2.9,6,4,Inicio,21.1,942,21.1
Rendimento,Fourth quintile,DE,Germany,2024,2.9,6,4,Fim,21.1,941,2.9
Rendimento,Fifth quintile,DE,Germany,2024,1.1,6,5,Inicio,21.1,940,21.1
Rendimento,Fifth quintile,DE,Germany,2024,1.1,6,5,Fim,21.1,939,1.1
Composição Agregado,One adult,DE,Germany,2024,35.1,7,1,Inicio,21.1,938,21.1
Composição Agregado,One adult,DE,Germany,2024,35.1,7,1,Fim,21.1,937,35.1
Composição Agregado,One adult younger than 65 years,DE,Germany,2024,37.1,7,2,Inicio,21.1,936,21.1
Composição Agregado,One adult younger than 65 years,DE,Germany,2024,37.1,7,2,Fim,21.1,935,37.1
Composição Agregado,One adult 65 years or over,DE,Germany,2024,31.7,7,3,Inicio,21.1,934,21.1
Composição Agregado,One adult 65 years or over,DE,Germany,2024,31.7,7,3,Fim,21.1,933,31.7
Composição Agregado,One single female,DE,Germany,2024,35.5,7,4,Inicio,21.1,932,21.1
Composição Agregado,One single female,DE,Germany,2024,35.5,7,4,Fim,21.1,931,35.5
Composição Agregado,One single male,DE,Germany,2024,34.8,7,5,Inicio,21.1,930,21.1
Composição Agregado,One single male,DE,Germany,2024,34.8,7,5,Fim,21.1,929,34.8
Composição Agregado,Two adults,DE,Germany,2024,14.9,7,6,Inicio,21.1,928,21.1
Composição Agregado,Two adults,DE,Germany,2024,14.9,7,6,Fim,21.1,927,14.9
Composição Agregado,Two adults younger than 65 years,DE,Germany,2024,13.4,7,7,Inicio,21.1,926,21.1
Composição Agregado,Two adults younger than 65 years,DE,Germany,2024,13.4,7,7,Fim,21.1,925,13.4
Composição Agregado,"Two adults, at least one aged 65 years or over",DE,Germany,2024,16.6,7,8,Inicio,21.1,924,21.1
Composição Agregado,"Two adults, at least one aged 65 years or over",DE,Germany,2024,16.6,7,8,Fim,21.1,923,16.6
Composição Agregado,Household without dependent children,DE,Germany,2024,21.7,7,9,Inicio,21.1,922,21.1
Composição Agregado,Household without dependent children,DE,Germany,2024,21.7,7,9,Fim,21.1,921,21.7
Composição Agregado,Household with dependent children,DE,Germany,2024,20.2,7,10,Inicio,21.1,920,21.1
Composição Agregado,Household with dependent children,DE,Germany,2024,20.2,7,10,Fim,21.1,919,20.2
Composição Agregado,One adult with dependent children,DE,Germany,2024,43.6,7,11,Inicio,21.1,918,21.1
Composição Agregado,One adult with dependent children,DE,Germany,2024,43.6,7,11,Fim,21.1,917,43.6
Composição Agregado,Two or more adults without dependent children,DE,Germany,2024,14.3,7,12,Inicio,21.1,916,21.1
Composição Agregado,Two or more adults without dependent children,DE,Germany,2024,14.3,7,12,Fim,21.1,915,14.3
Composição Agregado,Two or more adults with dependent children,DE,Germany,2024,16.9,7,13,Inicio,21.1,914,21.1
Composição Agregado,Two or more adults with dependent children,DE,Germany,2024,16.9,7,13,Fim,21.1,913,16.9
Composição Agregado,Two adults with one dependent child,DE,Germany,2024,12.3,7,14,Inicio,21.1,912,21.1
Composição Agregado,Two adults with one dependent child,DE,Germany,2024,12.3,7,14,Fim,21.1,911,12.3
Composição Agregado,Two adults with two dependent children,DE,Germany,2024,14,7,15,Inicio,21.1,910,21.1
Composição Agregado,Two adults with two dependent children,DE,Germany,2024,14,7,15,Fim,21.1,909,14
Composição Agregado,Two adults with three or more dependent children,DE,Germany,2024,32.5,7,16,Inicio,21.1,908,21.1
Composição Agregado,Two adults with three or more dependent children,DE,Germany,2024,32.5,7,16,Fim,21.1,907,32.5
Composição Agregado,Three or more adults,DE,Germany,2024,11.4,7,17,Inicio,21.1,906,21.1
Composição Agregado,Three or more adults,DE,Germany,2024,11.4,7,17,Fim,21.1,905,11.4
Composição Agregado,Three or more adults with dependent children,DE,Germany,2024,14.2,7,18,Inicio,21.1,904,21.1
Composição Agregado,Three or more adults with dependent children,DE,Germany,2024,14.2,7,18,Fim,21.1,903,14.2
Alojamento,"Owner, with mortgage or loan",DE,Germany,2024,8.9,8,1,Inicio,21.1,902,21.1
Alojamento,"Owner, with mortgage or loan",DE,Germany,2024,8.9,8,1,Fim,21.1,901,8.9
Alojamento,"Owner, no outstanding mortgage or housing loan",DE,Germany,2024,12.7,8,2,Inicio,21.1,900,21.1
Alojamento,"Owner, no outstanding mortgage or housing loan",DE,Germany,2024,12.7,8,2,Fim,21.1,899,12.7
Alojamento,"Tenant, rent at market price",DE,Germany,2024,28.3,8,3,Inicio,21.1,898,21.1
Alojamento,"Tenant, rent at market price",DE,Germany,2024,28.3,8,3,Fim,21.1,897,28.3
Alojamento,"Tenant, rent at reduced price or free",DE,Germany,2024,43.5,8,4,Inicio,21.1,896,21.1
Alojamento,"Tenant, rent at reduced price or free",DE,Germany,2024,43.5,8,4,Fim,21.1,895,43.5
Urbanização,Cities,DE,Germany,2024,24.6,9,1,Inicio,21.1,894,21.1
Urbanização,Cities,DE,Germany,2024,24.6,9,1,Fim,21.1,893,24.6
Urbanização,Towns and suburbs,DE,Germany,2024,19.7,9,2,Inicio,21.1,892,21.1
Urbanização,Towns and suburbs,DE,Germany,2024,19.7,9,2,Fim,21.1,891,19.7
Urbanização,Rural areas,DE,Germany,2024,16.9,9,3,Inicio,21.1,890,21.1
Urbanização,Rural areas,DE,Germany,2024,16.9,9,3,Fim,21.1,889,16.9
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",DE,Germany,2024,59.5,10,1,Inicio,21.1,888,21.1
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",DE,Germany,2024,59.5,10,1,Fim,21.1,887,59.5
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2024,23.7,10,2,Inicio,21.1,886,21.1
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2024,23.7,10,2,Fim,21.1,885,23.7
Escolaridade Pais,Tertiary education (levels 5-8),DE,Germany,2024,11.5,10,3,Inicio,21.1,884,21.1
Escolaridade Pais,Tertiary education (levels 5-8),DE,Germany,2024,11.5,10,3,Fim,21.1,883,11.5
Cidadania,Reporting country,DE,Germany,2024,17.7,11,1,Inicio,21.1,882,21.1
Cidadania,Reporting country,DE,Germany,2024,17.7,11,1,Fim,21.1,881,17.7
Cidadania,Foreign country,DE,Germany,2024,37.2,11,2,Inicio,21.1,880,21.1
Cidadania,Foreign country,DE,Germany,2024,37.2,11,2,Fim,21.1,879,37.2
Cidadania,EU27 countries (from 2020) except reporting country,DE,Germany,2024,25.4,11,3,Inicio,21.1,878,21.1
Cidadania,EU27 countries (from 2020) except reporting country,DE,Germany,2024,25.4,11,3,Fim,21.1,877,25.4
Cidadania,Non-EU27 countries (from 2020) nor reporting country,DE,Germany,2024,44.1,11,4,Inicio,21.1,876,21.1
Cidadania,Non-EU27 countries (from 2020) nor reporting country,DE,Germany,2024,44.1,11,4,Fim,21.1,875,44.1
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,DE,Germany,2024,44.5,11,5,Inicio,21.1,874,21.1
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,DE,Germany,2024,44.5,11,5,Fim,21.1,873,44.5
Cidadania,EU28 countries (2013-2020) except reporting country,DE,Germany,2024,25.1,11,6,Inicio,21.1,872,21.1
Cidadania,EU28 countries (2013-2020) except reporting country,DE,Germany,2024,25.1,11,6,Fim,21.1,871,25.1
Pais de Nascimento,Reporting country,DE,Germany,2024,17,12,1,Inicio,21.1,870,21.1
Pais de Nascimento,Reporting country,DE,Germany,2024,17,12,1,Fim,21.1,869,17
Pais de Nascimento,Foreign country,DE,Germany,2024,34.7,12,2,Inicio,21.1,868,21.1
Pais de Nascimento,Foreign country,DE,Germany,2024,34.7,12,2,Fim,21.1,867,34.7
Pais de Nascimento,EU27 countries (from 2020) except reporting country,DE,Germany,2024,23.1,12,3,Inicio,21.1,866,21.1
Pais de Nascimento,EU27 countries (from 2020) except reporting country,DE,Germany,2024,23.1,12,3,Fim,21.1,865,23.1
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,DE,Germany,2024,40.1,12,4,Inicio,21.1,864,21.1
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,DE,Germany,2024,40.1,12,4,Fim,21.1,863,40.1
Total,Total,EL,Greece,2024,26.9,1,1,Inicio,26.9,1000,26.9
Total,Total,EL,Greece,2024,26.9,1,1,Fim,26.9,800,26.9
Sexo,Males,EL,Greece,2024,25.9,2,1,Inicio,26.9,988,26.9
Sexo,Males,EL,Greece,2024,25.9,2,1,Fim,26.9,987,25.9
Sexo,Females,EL,Greece,2024,27.9,2,2,Inicio,26.9,986,26.9
Sexo,Females,EL,Greece,2024,27.9,2,2,Fim,26.9,985,27.9
Idade,06-10,EL,Greece,2024,26.6,3,1,Inicio,26.9,984,26.9
Idade,06-10,EL,Greece,2024,26.6,3,1,Fim,26.9,983,26.6
Idade,11-15,EL,Greece,2024,30.8,3,2,Inicio,26.9,982,26.9
Idade,11-15,EL,Greece,2024,30.8,3,2,Fim,26.9,981,30.8
Idade,16-19,EL,Greece,2024,34.1,3,3,Inicio,26.9,980,26.9
Idade,16-19,EL,Greece,2024,34.1,3,3,Fim,26.9,979,34.1
Idade,20-24,EL,Greece,2024,33.7,3,4,Inicio,26.9,978,26.9
Idade,20-24,EL,Greece,2024,33.7,3,4,Fim,26.9,977,33.7
Idade,25-49,EL,Greece,2024,25.4,3,5,Inicio,26.9,976,26.9
Idade,25-49,EL,Greece,2024,25.4,3,5,Fim,26.9,975,25.4
Idade,50-64,EL,Greece,2024,28.2,3,6,Inicio,26.9,974,26.9
Idade,50-64,EL,Greece,2024,28.2,3,6,Fim,26.9,973,28.2
Idade,65-74,EL,Greece,2024,23.4,3,7,Inicio,26.9,972,26.9
Idade,65-74,EL,Greece,2024,23.4,3,7,Fim,26.9,971,23.4
Idade,75-00,EL,Greece,2024,26.4,3,8,Inicio,26.9,970,26.9
Idade,75-00,EL,Greece,2024,26.4,3,8,Fim,26.9,969,26.4
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",EL,Greece,2024,39.3,4,1,Inicio,26.9,968,26.9
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",EL,Greece,2024,39.3,4,1,Fim,26.9,967,39.3
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2024,27,4,2,Inicio,26.9,966,26.9
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2024,27,4,2,Fim,26.9,965,27
Escolaridade,Tertiary education (levels 5-8),EL,Greece,2024,10.9,4,3,Inicio,26.9,964,26.9
Escolaridade,Tertiary education (levels 5-8),EL,Greece,2024,10.9,4,3,Fim,26.9,963,10.9
Atividade,Employed persons,EL,Greece,2024,16.4,5,1,Inicio,26.9,962,26.9
Atividade,Employed persons,EL,Greece,2024,16.4,5,1,Fim,26.9,961,16.4
Atividade,Not employed persons,EL,Greece,2024,35.5,5,2,Inicio,26.9,960,26.9
Atividade,Not employed persons,EL,Greece,2024,35.5,5,2,Fim,26.9,959,35.5
Atividade,Employed persons except employees,EL,Greece,2024,27.8,5,3,Inicio,26.9,958,26.9
Atividade,Employed persons except employees,EL,Greece,2024,27.8,5,3,Fim,26.9,957,27.8
Atividade,Employees,EL,Greece,2024,12.5,5,4,Inicio,26.9,956,26.9
Atividade,Employees,EL,Greece,2024,12.5,5,4,Fim,26.9,955,12.5
Atividade,Unemployed persons,EL,Greece,2024,66.1,5,5,Inicio,26.9,954,26.9
Atividade,Unemployed persons,EL,Greece,2024,66.1,5,5,Fim,26.9,953,66.1
Atividade,Other persons outside the labour force,EL,Greece,2024,43.9,5,6,Inicio,26.9,952,26.9
Atividade,Other persons outside the labour force,EL,Greece,2024,43.9,5,6,Fim,26.9,951,43.9
Atividade,Retired persons,EL,Greece,2024,18.5,5,7,Inicio,26.9,950,26.9
Atividade,Retired persons,EL,Greece,2024,18.5,5,7,Fim,26.9,949,18.5
Rendimento,First quintile,EL,Greece,2024,98.6,6,1,Inicio,26.9,948,26.9
Rendimento,First quintile,EL,Greece,2024,98.6,6,1,Fim,26.9,947,98.6
Rendimento,Second quintile,EL,Greece,2024,19.7,6,2,Inicio,26.9,946,26.9
Rendimento,Second quintile,EL,Greece,2024,19.7,6,2,Fim,26.9,945,19.7
Rendimento,Third quintile,EL,Greece,2024,10.5,6,3,Inicio,26.9,944,26.9
Rendimento,Third quintile,EL,Greece,2024,10.5,6,3,Fim,26.9,943,10.5
Rendimento,Fourth quintile,EL,Greece,2024,5,6,4,Inicio,26.9,942,26.9
Rendimento,Fourth quintile,EL,Greece,2024,5,6,4,Fim,26.9,941,5
Rendimento,Fifth quintile,EL,Greece,2024,1.1,6,5,Inicio,26.9,940,26.9
Rendimento,Fifth quintile,EL,Greece,2024,1.1,6,5,Fim,26.9,939,1.1
Composição Agregado,One adult,EL,Greece,2024,36.8,7,1,Inicio,26.9,938,26.9
Composição Agregado,One adult,EL,Greece,2024,36.8,7,1,Fim,26.9,937,36.8
Composição Agregado,One adult younger than 65 years,EL,Greece,2024,38.4,7,2,Inicio,26.9,936,26.9
Composição Agregado,One adult younger than 65 years,EL,Greece,2024,38.4,7,2,Fim,26.9,935,38.4
Composição Agregado,One adult 65 years or over,EL,Greece,2024,35.2,7,3,Inicio,26.9,934,26.9
Composição Agregado,One adult 65 years or over,EL,Greece,2024,35.2,7,3,Fim,26.9,933,35.2
Composição Agregado,One single female,EL,Greece,2024,39.8,7,4,Inicio,26.9,932,26.9
Composição Agregado,One single female,EL,Greece,2024,39.8,7,4,Fim,26.9,931,39.8
Composição Agregado,One single male,EL,Greece,2024,32.3,7,5,Inicio,26.9,930,26.9
Composição Agregado,One single male,EL,Greece,2024,32.3,7,5,Fim,26.9,929,32.3
Composição Agregado,Two adults,EL,Greece,2024,23.1,7,6,Inicio,26.9,928,26.9
Composição Agregado,Two adults,EL,Greece,2024,23.1,7,6,Fim,26.9,927,23.1
Composição Agregado,Two adults younger than 65 years,EL,Greece,2024,22,7,7,Inicio,26.9,926,26.9
Composição Agregado,Two adults younger than 65 years,EL,Greece,2024,22,7,7,Fim,26.9,925,22
Composição Agregado,"Two adults, at least one aged 65 years or over",EL,Greece,2024,23.8,7,8,Inicio,26.9,924,26.9
Composição Agregado,"Two adults, at least one aged 65 years or over",EL,Greece,2024,23.8,7,8,Fim,26.9,923,23.8
Composição Agregado,Household without dependent children,EL,Greece,2024,25.8,7,9,Inicio,26.9,922,26.9
