Variavel,Categoria,Geo,Geo_Desc,Ano,Valor,Var_Num,Cat_Num,DescLocal,YCoord
Quintiles,QU4,EE,Estonia,2024,0.8,5,4,Inicio,936
Quintiles,QU4,EE,Estonia,2024,0.8,5,4,Fim,938
Quintiles,QU4,EL,Greece,2024,5,5,4,Inicio,936
Quintiles,QU4,EL,Greece,2024,5,5,4,Fim,938
Quintiles,QU4,ES,Spain,2024,4.6,5,4,Inicio,936
Quintiles,QU4,ES,Spain,2024,4.6,5,4,Fim,938
Quintiles,QU4,FI,Finland,2024,1.6,5,4,Inicio,936
Quintiles,QU4,FI,Finland,2024,1.6,5,4,Fim,938
Quintiles,QU4,FR,France,2024,1.9,5,4,Inicio,936
Quintiles,QU4,FR,France,2024,1.9,5,4,Fim,938
Quintiles,QU4,HR,Croatia,2024,0.7,5,4,Inicio,936
Quintiles,QU4,HR,Croatia,2024,0.7,5,4,Fim,938
Quintiles,QU4,HU,Hungary,2024,1.8,5,4,Inicio,936
Quintiles,QU4,HU,Hungary,2024,1.8,5,4,Fim,938
Quintiles,QU4,IE,Ireland,2024,1.3,5,4,Inicio,936
Quintiles,QU4,IE,Ireland,2024,1.3,5,4,Fim,938
Quintiles,QU4,IT,Italy,2024,2.4,5,4,Inicio,936
Quintiles,QU4,IT,Italy,2024,2.4,5,4,Fim,938
Quintiles,QU4,LT,Lithuania,2024,2.3,5,4,Inicio,936
Quintiles,QU4,LT,Lithuania,2024,2.3,5,4,Fim,938
Quintiles,QU4,LU,Luxembourg,2024,0.7,5,4,Inicio,936
Quintiles,QU4,LU,Luxembourg,2024,0.7,5,4,Fim,938
Quintiles,QU4,LV,Latvia,2024,2.1,5,4,Inicio,936
Quintiles,QU4,LV,Latvia,2024,2.1,5,4,Fim,938
Quintiles,QU4,MT,Malta,2024,2.8,5,4,Inicio,936
Quintiles,QU4,MT,Malta,2024,2.8,5,4,Fim,938
Quintiles,QU4,NL,Netherlands,2024,0.3,5,4,Inicio,936
Quintiles,QU4,NL,Netherlands,2024,0.3,5,4,Fim,938
Quintiles,QU4,NO,Norway,2024,1.5,5,4,Inicio,936
Quintiles,QU4,NO,Norway,2024,1.5,5,4,Fim,938
Quintiles,QU4,PL,Poland,2024,0.6,5,4,Inicio,936
Quintiles,QU4,PL,Poland,2024,0.6,5,4,Fim,938
Quintiles,QU4,PT,Portugal,2024,2,5,4,Inicio,936
Quintiles,QU4,PT,Portugal,2024,2,5,4,Fim,938
Quintiles,QU4,RO,Romania,2024,5.2,5,4,Inicio,936
Quintiles,QU4,RO,Romania,2024,5.2,5,4,Fim,938
Quintiles,QU4,RS,Serbia,2024,1.9,5,4,Inicio,936
Quintiles,QU4,RS,Serbia,2024,1.9,5,4,Fim,938
Quintiles,QU4,SE,Sweden,2024,1,5,4,Inicio,936
Quintiles,QU4,SE,Sweden,2024,1,5,4,Fim,938
Quintiles,QU4,SI,Slovenia,2024,0.5,5,4,Inicio,936
Quintiles,QU4,SI,Slovenia,2024,0.5,5,4,Fim,938
Quintiles,QU4,SK,Slovakia,2024,2.2,5,4,Inicio,936
Quintiles,QU4,SK,Slovakia,2024,2.2,5,4,Fim,938
Quintiles,QU4,TR,Türkiye,2024,5.2,5,4,Inicio,936
Quintiles,QU4,TR,Türkiye,2024,5.2,5,4,Fim,938
Quintiles,QU5,AT,Austria,2024,0.4,5,5,Inicio,933
Quintiles,QU5,AT,Austria,2024,0.4,5,5,Fim,935
Quintiles,QU5,BE,Belgium,2024,0.3,5,5,Inicio,933
Quintiles,QU5,BE,Belgium,2024,0.3,5,5,Fim,935
Quintiles,QU5,BG,Bulgaria,2024,2.1,5,5,Inicio,933
Quintiles,QU5,BG,Bulgaria,2024,2.1,5,5,Fim,935
Quintiles,QU5,CY,Cyprus,2024,1.1,5,5,Inicio,933
Quintiles,QU5,CY,Cyprus,2024,1.1,5,5,Fim,935
Quintiles,QU5,CZ,Czechia,2024,0.3,5,5,Inicio,933
Quintiles,QU5,CZ,Czechia,2024,0.3,5,5,Fim,935
Quintiles,QU5,DE,Germany,2024,1.1,5,5,Inicio,933
Quintiles,QU5,DE,Germany,2024,1.1,5,5,Fim,935
Quintiles,QU5,DK,Denmark,2024,0.6,5,5,Inicio,933
Quintiles,QU5,DK,Denmark,2024,0.6,5,5,Fim,935
Quintiles,QU5,EE,Estonia,2024,0.6,5,5,Inicio,933
Quintiles,QU5,EE,Estonia,2024,0.6,5,5,Fim,935
Quintiles,QU5,EL,Greece,2024,1.1,5,5,Inicio,933
Quintiles,QU5,EL,Greece,2024,1.1,5,5,Fim,935
Quintiles,QU5,ES,Spain,2024,1.9,5,5,Inicio,933
Quintiles,QU5,ES,Spain,2024,1.9,5,5,Fim,935
Quintiles,QU5,FI,Finland,2024,0.3,5,5,Inicio,933
Quintiles,QU5,FI,Finland,2024,0.3,5,5,Fim,935
Quintiles,QU5,FR,France,2024,0.5,5,5,Inicio,933
Quintiles,QU5,FR,France,2024,0.5,5,5,Fim,935
Quintiles,QU5,HR,Croatia,2024,0.4,5,5,Inicio,933
Quintiles,QU5,HR,Croatia,2024,0.4,5,5,Fim,935
Quintiles,QU5,HU,Hungary,2024,1.3,5,5,Inicio,933
Quintiles,QU5,HU,Hungary,2024,1.3,5,5,Fim,935
Quintiles,QU5,IE,Ireland,2024,0.6,5,5,Inicio,933
Quintiles,QU5,IE,Ireland,2024,0.6,5,5,Fim,935
Quintiles,QU5,IT,Italy,2024,2.1,5,5,Inicio,933
Quintiles,QU5,IT,Italy,2024,2.1,5,5,Fim,935
Quintiles,QU5,LT,Lithuania,2024,1.4,5,5,Inicio,933
Quintiles,QU5,LT,Lithuania,2024,1.4,5,5,Fim,935
Quintiles,QU5,LU,Luxembourg,2024,0.5,5,5,Inicio,933
Quintiles,QU5,LU,Luxembourg,2024,0.5,5,5,Fim,935
Quintiles,QU5,LV,Latvia,2024,0.8,5,5,Inicio,933
Quintiles,QU5,LV,Latvia,2024,0.8,5,5,Fim,935
Quintiles,QU5,MT,Malta,2024,0.7,5,5,Inicio,933
Quintiles,QU5,MT,Malta,2024,0.7,5,5,Fim,935
Quintiles,QU5,NL,Netherlands,2024,0.3,5,5,Inicio,933
Quintiles,QU5,NL,Netherlands,2024,0.3,5,5,Fim,935
Quintiles,QU5,NO,Norway,2024,0.7,5,5,Inicio,933
Quintiles,QU5,NO,Norway,2024,0.7,5,5,Fim,935
Quintiles,QU5,PL,Poland,2024,0.4,5,5,Inicio,933
Quintiles,QU5,PL,Poland,2024,0.4,5,5,Fim,935
Quintiles,QU5,PT,Portugal,2024,0.9,5,5,Inicio,933
Quintiles,QU5,PT,Portugal,2024,0.9,5,5,Fim,935
Quintiles,QU5,RO,Romania,2024,1.9,5,5,Inicio,933
Quintiles,QU5,RO,Romania,2024,1.9,5,5,Fim,935
Quintiles,QU5,RS,Serbia,2024,1.2,5,5,Inicio,933
Quintiles,QU5,RS,Serbia,2024,1.2,5,5,Fim,935
Quintiles,QU5,SE,Sweden,2024,0.4,5,5,Inicio,933
Quintiles,QU5,SE,Sweden,2024,0.4,5,5,Fim,935
Quintiles,QU5,SI,Slovenia,2024,0.2,5,5,Inicio,933
Quintiles,QU5,SI,Slovenia,2024,0.2,5,5,Fim,935
Quintiles,QU5,SK,Slovakia,2024,1,5,5,Inicio,933
Quintiles,QU5,SK,Slovakia,2024,1,5,5,Fim,935
Quintiles,QU5,TR,Türkiye,2024,2.1,5,5,Inicio,933
Quintiles,QU5,TR,Türkiye,2024,2.1,5,5,Fim,935
Composição agregado,1 adulto,AT,Austria,2024,29.9,7,1,Inicio,901
Composição agregado,1 adulto,AT,Austria,2024,29.9,7,1,Fim,903
Composição agregado,1 adulto,BE,Belgium,2024,27.2,7,1,Inicio,901
Composição agregado,1 adulto,BE,Belgium,2024,27.2,7,1,Fim,903
Composição agregado,1 adulto,BG,Bulgaria,2024,43.9,7,1,Inicio,901
Composição agregado,1 adulto,BG,Bulgaria,2024,43.9,7,1,Fim,903
Composição agregado,1 adulto,CY,Cyprus,2024,31.8,7,1,Inicio,901
Composição agregado,1 adulto,CY,Cyprus,2024,31.8,7,1,Fim,903
Composição agregado,1 adulto,CZ,Czechia,2024,19.6,7,1,Inicio,901
Composição agregado,1 adulto,CZ,Czechia,2024,19.6,7,1,Fim,903
Composição agregado,1 adulto,DE,Germany,2024,35.1,7,1,Inicio,901
Composição agregado,1 adulto,DE,Germany,2024,35.1,7,1,Fim,903
Composição agregado,1 adulto,DK,Denmark,2024,34.6,7,1,Inicio,901
Composição agregado,1 adulto,DK,Denmark,2024,34.6,7,1,Fim,903
Composição agregado,1 adulto,EE,Estonia,2024,50.2,7,1,Inicio,901
Composição agregado,1 adulto,EE,Estonia,2024,50.2,7,1,Fim,903
Composição agregado,1 adulto,EL,Greece,2024,36.8,7,1,Inicio,901
Composição agregado,1 adulto,EL,Greece,2024,36.8,7,1,Fim,903
Composição agregado,1 adulto,ES,Spain,2024,31.4,7,1,Inicio,901
Composição agregado,1 adulto,ES,Spain,2024,31.4,7,1,Fim,903
Composição agregado,1 adulto,FI,Finland,2024,32.8,7,1,Inicio,901
Composição agregado,1 adulto,FI,Finland,2024,32.8,7,1,Fim,903
Composição agregado,1 adulto,FR,France,2024,27.2,7,1,Inicio,901
Composição agregado,1 adulto,FR,France,2024,27.2,7,1,Fim,903
Composição agregado,1 adulto,HR,Croatia,2024,52.8,7,1,Inicio,901
Composição agregado,1 adulto,HR,Croatia,2024,52.8,7,1,Fim,903
Composição agregado,1 adulto,HU,Hungary,2024,31.5,7,1,Inicio,901
Composição agregado,1 adulto,HU,Hungary,2024,31.5,7,1,Fim,903
Composição agregado,1 adulto,IE,Ireland,2024,42.1,7,1,Inicio,901
Composição agregado,1 adulto,IE,Ireland,2024,42.1,7,1,Fim,903
Composição agregado,1 adulto,IT,Italy,2024,29.4,7,1,Inicio,901
Composição agregado,1 adulto,IT,Italy,2024,29.4,7,1,Fim,903
Composição agregado,1 adulto,LT,Lithuania,2024,42.6,7,1,Inicio,901
Composição agregado,1 adulto,LT,Lithuania,2024,42.6,7,1,Fim,903
Composição agregado,1 adulto,LU,Luxembourg,2024,19.9,7,1,Inicio,901
Composição agregado,1 adulto,LU,Luxembourg,2024,19.9,7,1,Fim,903
Composição agregado,1 adulto,LV,Latvia,2024,49.3,7,1,Inicio,901
Composição agregado,1 adulto,LV,Latvia,2024,49.3,7,1,Fim,903
Composição agregado,1 adulto,MT,Malta,2024,36.2,7,1,Inicio,901
Composição agregado,1 adulto,MT,Malta,2024,36.2,7,1,Fim,903
Composição agregado,1 adulto,NL,Netherlands,2024,29.6,7,1,Inicio,901
Composição agregado,1 adulto,NL,Netherlands,2024,29.6,7,1,Fim,903
Composição agregado,1 adulto,NO,Norway,2024,30.5,7,1,Inicio,901
Composição agregado,1 adulto,NO,Norway,2024,30.5,7,1,Fim,903
Composição agregado,1 adulto,PL,Poland,2024,31.8,7,1,Inicio,901
Composição agregado,1 adulto,PL,Poland,2024,31.8,7,1,Fim,903
Composição agregado,1 adulto,PT,Portugal,2024,31.8,7,1,Inicio,901
Composição agregado,1 adulto,PT,Portugal,2024,31.8,7,1,Fim,903
Composição agregado,1 adulto,RO,Romania,2024,34.7,7,1,Inicio,901
Composição agregado,1 adulto,RO,Romania,2024,34.7,7,1,Fim,903
Composição agregado,1 adulto,RS,Serbia,2024,41.8,7,1,Inicio,901
Composição agregado,1 adulto,RS,Serbia,2024,41.8,7,1,Fim,903
Composição agregado,1 adulto,SE,Sweden,2024,27.7,7,1,Inicio,901
Composição agregado,1 adulto,SE,Sweden,2024,27.7,7,1,Fim,903
Composição agregado,1 adulto,SI,Slovenia,2024,40.5,7,1,Inicio,901
Composição agregado,1 adulto,SI,Slovenia,2024,40.5,7,1,Fim,903
Composição agregado,1 adulto,SK,Slovakia,2024,28.3,7,1,Inicio,901
Composição agregado,1 adulto,SK,Slovakia,2024,28.3,7,1,Fim,903
Composição agregado,1 adulto,TR,Türkiye,2024,28.1,7,1,Inicio,901
Composição agregado,1 adulto,TR,Türkiye,2024,28.1,7,1,Fim,903
Composição agregado,1 adulto c/ crianças,AT,Austria,2024,42.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,AT,Austria,2024,42.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,BE,Belgium,2024,39.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,BE,Belgium,2024,39.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,BG,Bulgaria,2024,53,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,BG,Bulgaria,2024,53,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,CY,Cyprus,2024,24.6,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,CY,Cyprus,2024,24.6,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,CZ,Czechia,2024,41.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,CZ,Czechia,2024,41.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,DE,Germany,2024,43.6,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,DE,Germany,2024,43.6,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,DK,Denmark,2024,42.3,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,DK,Denmark,2024,42.3,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,EE,Estonia,2024,35.3,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,EE,Estonia,2024,35.3,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,EL,Greece,2024,43.7,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,EL,Greece,2024,43.7,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,ES,Spain,2024,50.3,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,ES,Spain,2024,50.3,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,FI,Finland,2024,29.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,FI,Finland,2024,29.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,FR,France,2024,48,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,FR,France,2024,48,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,HR,Croatia,2024,31.9,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,HR,Croatia,2024,31.9,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,HU,Hungary,2024,32,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,HU,Hungary,2024,32,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,IE,Ireland,2024,48.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,IE,Ireland,2024,48.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,IT,Italy,2024,42.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,IT,Italy,2024,42.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,LT,Lithuania,2024,40.6,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,LT,Lithuania,2024,40.6,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,LU,Luxembourg,2024,36.8,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,LU,Luxembourg,2024,36.8,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,LV,Latvia,2024,34.4,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,LV,Latvia,2024,34.4,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,MT,Malta,2024,46.2,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,MT,Malta,2024,46.2,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,NL,Netherlands,2024,41.1,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,NL,Netherlands,2024,41.1,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,NO,Norway,2024,39.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,NO,Norway,2024,39.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,PL,Poland,2024,31.1,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,PL,Poland,2024,31.1,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,PT,Portugal,2024,37.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,PT,Portugal,2024,37.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,RO,Romania,2024,36.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,RO,Romania,2024,36.5,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,RS,Serbia,2024,41.2,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,RS,Serbia,2024,41.2,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,SE,Sweden,2024,31.8,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,SE,Sweden,2024,31.8,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,SI,Slovenia,2024,32.3,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,SI,Slovenia,2024,32.3,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,SK,Slovakia,2024,37.8,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,SK,Slovakia,2024,37.8,7,11,Fim,873
Composição agregado,1 adulto c/ crianças,TR,Türkiye,2024,60.5,7,11,Inicio,871
Composição agregado,1 adulto c/ crianças,TR,Türkiye,2024,60.5,7,11,Fim,873
Composição agregado,1 adulto 65+ anos,AT,Austria,2024,27.6,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,AT,Austria,2024,27.6,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,BE,Belgium,2024,16.6,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,BE,Belgium,2024,16.6,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,BG,Bulgaria,2024,51.4,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,BG,Bulgaria,2024,51.4,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,CY,Cyprus,2024,45.1,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,CY,Cyprus,2024,45.1,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,CZ,Czechia,2024,20.3,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,CZ,Czechia,2024,20.3,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,DE,Germany,2024,31.7,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,DE,Germany,2024,31.7,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,DK,Denmark,2024,19.8,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,DK,Denmark,2024,19.8,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,EE,Estonia,2024,71.5,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,EE,Estonia,2024,71.5,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,EL,Greece,2024,35.2,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,EL,Greece,2024,35.2,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,ES,Spain,2024,30.6,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,ES,Spain,2024,30.6,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,FI,Finland,2024,27.2,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,FI,Finland,2024,27.2,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,FR,France,2024,21.9,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,FR,France,2024,21.9,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,HR,Croatia,2024,62.2,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,HR,Croatia,2024,62.2,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,HU,Hungary,2024,33.9,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,HU,Hungary,2024,33.9,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,IE,Ireland,2024,51.4,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,IE,Ireland,2024,51.4,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,IT,Italy,2024,29.5,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,IT,Italy,2024,29.5,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,LT,Lithuania,2024,55.9,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,LT,Lithuania,2024,55.9,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,LU,Luxembourg,2024,14.8,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,LU,Luxembourg,2024,14.8,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,LV,Latvia,2024,67.1,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,LV,Latvia,2024,67.1,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,MT,Malta,2024,40.7,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,MT,Malta,2024,40.7,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,NL,Netherlands,2024,15.3,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,NL,Netherlands,2024,15.3,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,NO,Norway,2024,14.8,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,NO,Norway,2024,14.8,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,PL,Poland,2024,36.2,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,PL,Poland,2024,36.2,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,PT,Portugal,2024,35.9,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,PT,Portugal,2024,35.9,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,RO,Romania,2024,41.6,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,RO,Romania,2024,41.6,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,RS,Serbia,2024,45,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,RS,Serbia,2024,45,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,SE,Sweden,2024,20.2,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,SE,Sweden,2024,20.2,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,SI,Slovenia,2024,48.7,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,SI,Slovenia,2024,48.7,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,SK,Slovakia,2024,29.6,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,SK,Slovakia,2024,29.6,7,7,Fim,885
Composição agregado,1 adulto 65+ anos,TR,Türkiye,2024,28.1,7,7,Inicio,883
Composição agregado,1 adulto 65+ anos,TR,Türkiye,2024,28.1,7,7,Fim,885
Composição agregado,1 adulto <65 anos,AT,Austria,2024,31.2,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,AT,Austria,2024,31.2,7,6,Fim,888
Composição agregado,1 adulto <65 anos,BE,Belgium,2024,35.2,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,BE,Belgium,2024,35.2,7,6,Fim,888
Composição agregado,1 adulto <65 anos,BG,Bulgaria,2024,33.3,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,BG,Bulgaria,2024,33.3,7,6,Fim,888
Composição agregado,1 adulto <65 anos,CY,Cyprus,2024,25.3,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,CY,Cyprus,2024,25.3,7,6,Fim,888
Composição agregado,1 adulto <65 anos,CZ,Czechia,2024,18.8,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,CZ,Czechia,2024,18.8,7,6,Fim,888
Composição agregado,1 adulto <65 anos,DE,Germany,2024,37.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,DE,Germany,2024,37.1,7,6,Fim,888
Composição agregado,1 adulto <65 anos,DK,Denmark,2024,44.2,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,DK,Denmark,2024,44.2,7,6,Fim,888
Composição agregado,1 adulto <65 anos,EE,Estonia,2024,34.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,EE,Estonia,2024,34.1,7,6,Fim,888
Composição agregado,1 adulto <65 anos,EL,Greece,2024,38.4,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,EL,Greece,2024,38.4,7,6,Fim,888
Composição agregado,1 adulto <65 anos,ES,Spain,2024,32,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,ES,Spain,2024,32,7,6,Fim,888
Composição agregado,1 adulto <65 anos,FI,Finland,2024,36,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,FI,Finland,2024,36,7,6,Fim,888
Composição agregado,1 adulto <65 anos,FR,France,2024,31.2,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,FR,France,2024,31.2,7,6,Fim,888
Composição agregado,1 adulto <65 anos,HR,Croatia,2024,36.6,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,HR,Croatia,2024,36.6,7,6,Fim,888
Composição agregado,1 adulto <65 anos,HU,Hungary,2024,28.9,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,HU,Hungary,2024,28.9,7,6,Fim,888
Composição agregado,1 adulto <65 anos,IE,Ireland,2024,34.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,IE,Ireland,2024,34.1,7,6,Fim,888
Composição agregado,1 adulto <65 anos,IT,Italy,2024,29.4,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,IT,Italy,2024,29.4,7,6,Fim,888
Composição agregado,1 adulto <65 anos,LT,Lithuania,2024,33.3,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,LT,Lithuania,2024,33.3,7,6,Fim,888
Composição agregado,1 adulto <65 anos,LU,Luxembourg,2024,22.2,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,LU,Luxembourg,2024,22.2,7,6,Fim,888
Composição agregado,1 adulto <65 anos,LV,Latvia,2024,32,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,LV,Latvia,2024,32,7,6,Fim,888
Composição agregado,1 adulto <65 anos,MT,Malta,2024,33.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,MT,Malta,2024,33.1,7,6,Fim,888
Composição agregado,1 adulto <65 anos,NL,Netherlands,2024,36.4,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,NL,Netherlands,2024,36.4,7,6,Fim,888
Composição agregado,1 adulto <65 anos,NO,Norway,2024,36.9,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,NO,Norway,2024,36.9,7,6,Fim,888
Composição agregado,1 adulto <65 anos,PL,Poland,2024,26.6,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,PL,Poland,2024,26.6,7,6,Fim,888
Composição agregado,1 adulto <65 anos,PT,Portugal,2024,26,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,PT,Portugal,2024,26,7,6,Fim,888
Composição agregado,1 adulto <65 anos,RO,Romania,2024,26.6,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,RO,Romania,2024,26.6,7,6,Fim,888
Composição agregado,1 adulto <65 anos,RS,Serbia,2024,37.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,RS,Serbia,2024,37.1,7,6,Fim,888
Composição agregado,1 adulto <65 anos,SE,Sweden,2024,32,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,SE,Sweden,2024,32,7,6,Fim,888
Composição agregado,1 adulto <65 anos,SI,Slovenia,2024,33.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,SI,Slovenia,2024,33.1,7,6,Fim,888
Composição agregado,1 adulto <65 anos,SK,Slovakia,2024,26.8,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,SK,Slovakia,2024,26.8,7,6,Fim,888
Composição agregado,1 adulto <65 anos,TR,Türkiye,2024,28.1,7,6,Inicio,886
Composição agregado,1 adulto <65 anos,TR,Türkiye,2024,28.1,7,6,Fim,888
